_a,_b,0_a,0_b,1_a,1_b,2_a,2_b,3_a,3_b,4_a,4_b
,,0.8539662031212811,1.0,0.8908282285810187,1.4142135623730951,0.8480537218301843,2.0,0.05244507441530829,11.62944669257593,0.7220723151645979,20.814153013297684
,,0.789336079860561,1.7320508075688772,0.9296978451908029,1.0,0.7803906759586666,4.123105625617661,0.2978723404255319,27.184554438136374,0.6927289321569821,2.23606797749979
,,0.8534843050656549,1.4142135623730951,0.9172910662824207,1.0,0.8836255596936854,1.4142135623730951,0.31123648330982606,58.45220189897102,0.8182202494187275,2.0
,,0.7090776406383856,2.23606797749979,0.8169954851877048,4.123105625617661,0.8351157996847338,6.4031242374328485,0.1038792403830547,26.561248302938175,0.3332262554877396,33.002108914135505
,,0.7753998476770754,2.8284271247461903,0.9053143072237622,1.0,0.9386259948716241,1.0,0.21750663129973474,35.61670887690093,0.7227208313651393,10.04987562112089
