_a,_b,0_a,0_b,1_a,1_b
,,0.9430806018994923,7.615773105863909,0.9049871306203021,10.295630140987
,,0.9675191208311326,4.47213595499958,0.8772649178177991,4.898979485566356
,,0.9693079225125467,5.385164807134504,0.6471027520398285,269.9749975068886
,,0.95210300987571,11.224972160321824,0.743520049776497,9.055385138137417
,,0.926956417357604,16.673332000533065,0.5985136603539274,19.4164878389476
,,0.9714807345316133,6.4031242374328485,0.0,500.0
,,0.9575522559162991,13.773152251922777,0.0,500.0
,,0.9573339134885936,78.10889834071403,0.41374936580416033,88.43472154139008
,,0.7965470014587335,125.35389900669865,0.728106860630948,8.18535277187245
,,0.9636735050484341,5.744562646538029,0.6806733032788146,7.0710678118654755
,,0.9622593915116342,5.0990195135927845,0.6847019583171056,7.0
,,0.9747480895351625,6.0,0.5758140132297219,32.57299494980466
,,0.9712088627605271,5.0,0.24846199642786268,72.70898908429163
,,0.963892163669695,5.0,0.5624282742241342,13.341664064126334
,,0.976955002737832,3.0,0.0,500.0
,,0.9659747715786569,12.409673645990857,0.0,500.0
,,0.895922046666655,22.738732969387787,0.038520586182833216,60.75606937142884
,,0.9350787412678779,5.830951894845301,0.8425390294462741,5.477225575051661
,,0.9193808303988664,10.04987562112089,0.69192037470726,14.035668847618199
,,0.9710101415716872,3.7416573867739413,1.0,0.0
,,0.9632245351250854,5.916079783099616,0.02651530415460161,155.08062419270823
,,0.9765726887672689,2.8284271247461903,0.0,500.0
,,0.9435292114252201,7.681145747868608,0.4899771980110072,17.88854381999832
,,0.9547512147152909,6.324555320336759,0.8468302041705414,4.47213595499958
,,0.963679021993779,3.3166247903554,0.871901126862959,16.0312195418814
,,0.9720321879821922,19.768646544167936,0.8360166964818128,1.4142135623730951
,,0.9724950029531579,6.164414002968976,0.5069773743395204,7.280109889280518
,,0.974613225242486,4.898979485566356,0.37158469945355194,9.283875459722005
,,0.9352036833110068,10.770329614269007,0.733625110424433,11.704699910719626
,,0.9483730907223746,7.0,0.9008028779548943,10.44030650891055
,,0.8703864610814646,25.514701644346147,0.43553521842856585,32.23351919018411
