_a,_b,0_a,0_b
,,0.9679317493867224,1.0
,,0.9647878816887412,2.0
,,0.946457610996901,3.605551275463989
,,0.9681310642761515,1.0
,,0.9443839539090698,1.0
,,0.9709960795702047,1.0
,,0.9265121377342266,2.23606797749979
,,0.9604858744856978,1.7320508075688772
,,0.8990878625801727,1.0
,,0.9736021705591318,1.0
