_a,_b,0_a,0_b,1_a,1_b,2_a,2_b,3_a,3_b,4_a,4_b
,,0.772609819121447,2.0,0.8941008042443892,1.4142135623730951,0.9104004449388209,1.0,0.07834441980783444,42.80186911806539,0.0,63.69144357925108
,,0.7378185069289227,2.449489742783178,0.9163640996241799,1.0,0.9302546396201985,1.0,0.2165174129353234,7.615773105863909,0.39427036705461055,17.11724276862369
,,0.7987647058823529,2.0,0.9048928778228141,1.4142135623730951,0.9088569590392451,1.0,0.18438287153652394,18.81752642740438,0.4734035635323189,9.060738468529284
,,0.7386643122911017,2.0,0.8441181378274654,2.8284271247461903,0.9334576330973318,1.0,0.1228656273199703,10.198039027185569,0.2961943160586095,20.024984394500787
,,0.7383885530645038,3.605551275463989,0.9061721009073687,1.0,0.939167483853515,1.0,0.02726970402394413,45.28796749689701,0.40142638818135506,31.016124838541646
