_a,_b,0_a,0_b,1_a,1_b,2_a,2_b,3_a,3_b,4_a,4_b
,,0.7710777811787913,2.0,0.8943356496104443,1.4142135623730951,0.9117123135159207,1.0,0.06493506493506493,42.80186911806539,0.0,63.55469979726192
,,0.7390198279087168,2.23606797749979,0.9129642068899337,1.0,0.9316165704934976,1.0,0.235202492211838,7.14142842854285,0.3953040126160855,13.601470508735444
,,0.7987984450465309,2.0,0.9044770708718507,1.4142135623730951,0.9073083015798262,1.0,0.18213313536253403,19.339079605813716,0.472647135079077,10.052357086982914
,,0.7359202969825809,2.0,0.8419088243135164,2.8284271247461903,0.9315467228746361,1.0,0.12362190493403218,11.045361017187261,0.2879920279023418,20.049937655763422
,,0.7303856001834371,3.7416573867739413,0.9062666311868015,1.0,0.934000202764354,1.0,0.02596537949400799,45.863868048162,0.3773103887826641,32.90896534380867
